questionID,examID,course,exam_type,creation_dt_time,creation_hr,creation_dt,correct,marked,q_ordinal,difficulty,nth_exam,nth_e_or_q,weekday,minutes_used,subcat1,subcat2,subcat3,cat1,cat2,cat3,approx_remaining_time,EL_begin,EL_change,EL_end,hrs_since_previous_e,hist_cat_n,hist_subcat_diff,hist_subcat_diff_correct,hist_tot_time_correct,hist_total_time_e,hist_total_time_q,hist_greater_diff_time_correct,hist_greater_diff,hist_net_diff,hist_n_marked,hist_marked_incorrect,hist_repeat_question,hist_net_rel_diff
2016-11-30 18:52:13.6030000 +00:0038249.42,FM2016-11-30 13:52:13,FM,e,2016-11-30T18:52:13Z,13.866666666666667,2016-11-30,FALSE,FALSE,24,9.42,11,28,Wednesday,0.6333333333333333,convexity,immunization by exact matching,immunization by exact matching,convexity,immunization,immunization,122.39999999999998,5.45,0.12,5.57,23.053269444439145,429,1007.88,602.07,494.25,962.3,745.55,0,0,196.26000000000002,69,69,0,0.19472556256697227
2016-11-30 18:52:13.6030000 +00:00223236.26,FM2016-11-30 13:52:13,FM,e,2016-11-30T18:52:13Z,13.866666666666667,2016-11-30,FALSE,FALSE,23,6.26,11,28,Wednesday,3.716666666666667,other,risk management,risk management,insurance and hedging,hedging and investment strategies,hedging and investment strategies,118.68333333333332,5.45,0.12,5.57,23.053269444439145,183,79.47,79.47,10.65,10.65,8.7,0,39.480000000000004,79.47,0,6,0,1
2016-11-30 18:52:13.6030000 +00:00122223.55,FM2016-11-30 13:52:13,FM,e,2016-11-30T18:52:13Z,13.866666666666667,2016-11-30,TRUE,FALSE,22,3.55,11,28,Wednesday,2.033333333333333,other,force of interest,force of interest,time value of money,interest measurement,interest measurement,116.64999999999998,5.45,0.12,5.57,23.053269444439145,366,90.48,68.97,37.75,111.25,65.5,18.85,351.18,47.46,0,36,0,0.5245358090185677
2016-11-30 18:52:13.6030000 +00:00137212.43,FM2016-11-30 13:52:13,FM,e,2016-11-30T18:52:13Z,13.866666666666667,2016-11-30,TRUE,FALSE,21,2.43,11,28,Wednesday,2.283333333333333,interest rate swaps,interest rate swaps,swaps,swaps,interest rates,derivative markets,114.36666666666666,5.45,0.12,5.57,23.053269444439145,141,270.96,171.96,186.6,313.35,13.2,130.29999999999998,217.95,72.96,18,15,0,0.26926483613817537
2016-11-30 18:52:13.6030000 +00:0042204.11,FM2016-11-30 13:52:13,FM,e,2016-11-30T18:52:13Z,13.866666666666667,2016-11-30,TRUE,FALSE,20,4.11,11,28,Wednesday,0.7,convexity,convexity,convexity,convexity,duration and convexity,duration and convexity,113.66666666666666,5.45,0.12,5.57,23.053269444439145,258,557.28,359.01,368.85,572.4,359.6,163.45000000000002,258.81,160.74,30,58,0,0.28843669250646
2016-11-30 18:52:13.6030000 +00:00432196.11,FM2016-11-30 13:52:13,FM,e,2016-11-30T18:52:13Z,13.866666666666667,2016-11-30,TRUE,FALSE,19,6.11,11,28,Wednesday,7.2,bond basics and pricing,price of a bond,bond basics and pricing,bonds and stocks,bonds,bonds,106.46666666666665,5.45,0.12,5.57,23.053269444439145,396,745.92,384.69,487,1018.0500000000001,302.5,0,0,23.460000000000004,57,78,0,0.03145109395109396
2016-11-30 18:52:13.6030000 +00:0074183.18,FM2016-11-30 13:52:13,FM,e,2016-11-30T18:52:13Z,13.866666666666667,2016-11-30,TRUE,FALSE,18,3.18,11,28,Wednesday,1.2333333333333334,option combinations,option combinations,option combinations,options,options,options,105.23333333333332,5.45,0.12,5.57,23.053269444439145,243,407.13,308.82,270.6,341.2,17.7,134.1,432.24,210.51,21,17,0,0.5170584334242134
2016-11-30 18:52:13.6030000 +00:00153174.85,FM2016-11-30 13:52:13,FM,e,2016-11-30T18:52:13Z,13.866666666666667,2016-11-30,TRUE,FALSE,17,4.85,11,28,Wednesday,2.55,convexity,convexity,convexity,duration and convexity,duration and convexity,convexity,102.68333333333332,5.45,0.12,5.57,23.053269444439145,258,557.28,359.01,368.85,572.4,359.6,78.55,172.93,160.74,30,58,0,0.28843669250646
2016-11-30 18:52:13.6030000 +00:00257164.83,FM2016-11-30 13:52:13,FM,e,2016-11-30T18:52:13Z,13.866666666666667,2016-11-30,TRUE,FALSE,16,4.83,11,28,Wednesday,4.283333333333333,put-call parity; combining options,put-call parity,put-call parity,hedging and investment strategies,put-call parity,put-call parity,98.39999999999999,5.45,0.12,5.57,23.053269444439145,186,592.5,394.17,467.40000000000003,588.65,209.85,100,176.03,195.84,24,14,0,0.3305316455696203
2016-11-30 18:52:13.6030000 +00:00490153.41,FM2016-11-30 13:52:13,FM,e,2016-11-30T18:52:13Z,13.866666666666667,2016-11-30,TRUE,FALSE,15,3.41,11,28,Wednesday,8.166666666666666,sinking fund,sinking fund,components of sinking fund,loans,amortization schedule and sinking fund,loans,90.23333333333332,5.45,0.12,5.57,23.053269444439145,534,262.08,152.79,149.5,410.5,138.35,36.9,599.49,43.5,15,78,0,0.1659798534798535
2016-11-30 18:52:13.6030000 +00:00374143.1,FM2016-11-30 13:52:13,FM,e,2016-11-30T18:52:13Z,13.866666666666667,2016-11-30,TRUE,FALSE,14,3.1,11,28,Wednesday,6.233333333333333,other,non-level annuities: arithmetic,non-level annuities: arithmetic,annuities with non-contingent payments,annuities,annuities,83.99999999999999,5.45,0.12,5.57,23.053269444439145,558,378.3,215.94,410.45,529.55,68.25,358.55,803.49,53.58,9,51,0,0.1416336241078509
2016-11-30 18:52:13.6030000 +00:00383136.82,FM2016-11-30 13:52:13,FM,e,2016-11-30T18:52:13Z,13.866666666666667,2016-11-30,TRUE,FALSE,13,6.82,11,28,Wednesday,6.383333333333334,intro to derivatives,introduction to derivatives,introduction to derivatives,derivatives basics,general derivatives,general derivatives,77.61666666666666,5.45,0.12,5.57,23.053269444439145,108,495.18,391.05,150.3,277.2,58.2,43.5,128.97,286.92,18,9,0,0.579425663395129
2016-11-30 18:52:13.6030000 +00:00150127.45,FM2016-11-30 13:52:13,FM,e,2016-11-30T18:52:13Z,13.866666666666667,2016-11-30,TRUE,FALSE,12,7.45,11,28,Wednesday,2.5,financial forwards and futures,forwards and futures,forwards and futures,forwards and futures,forwards and futures,forwards and futures,75.11666666666666,5.45,0.12,5.57,23.053269444439145,108,510.84,318.69,272.09999999999997,313.2,159.75,0,0,126.54,27,9,0,0.24770965468639888
2016-11-30 18:52:13.6030000 +00:00244114.7,FM2016-11-30 13:52:13,FM,e,2016-11-30T18:52:13Z,13.866666666666667,2016-11-30,TRUE,FALSE,11,4.7,11,28,Wednesday,4.066666666666666,time value of money,constant force of interest,time value of money,interest measurement,time value of money,interest measurement,71.04999999999998,5.45,0.12,5.57,23.053269444439145,366,332.16,221.91,280.05,570.55,132.4,56.55,95.94,111.66,18,36,0,0.3361632947976878
2016-11-30 18:52:13.6030000 +00:00542105.82,FM2016-11-30 13:52:13,FM,e,2016-11-30T18:52:13Z,13.866666666666667,2016-11-30,FALSE,TRUE,10,5.82,11,28,Wednesday,9.033333333333333,convexity,immunization by exact matching,immunization by exact matching,convexity,immunization,immunization,62.01666666666665,5.45,0.12,5.57,23.053269444439145,429,1007.88,602.07,494.25,962.3,745.55,61.650000000000006,170.34,196.26000000000002,69,69,0,0.19472556256697227
2016-11-30 18:52:13.6030000 +00:0043897.87,FM2016-11-30 13:52:13,FM,e,2016-11-30T18:52:13Z,13.866666666666667,2016-11-30,FALSE,TRUE,9,7.87,11,28,Wednesday,7.3,other,bond basics and pricing,bond basics and pricing,other,bonds,bonds,54.716666666666654,5.45,0.12,5.57,23.053269444439145,261,517.95,286.17,351.35,715.1,195.5,0,0,54.39,39,62,0,0.10501013611352446
2016-11-30 18:52:13.6030000 +00:0061485.84,FM2016-11-30 13:52:13,FM,e,2016-11-30T18:52:13Z,13.866666666666667,2016-11-30,FALSE,TRUE,8,5.84,11,28,Wednesday,10.233333333333333,more general annuities and annuity tricks,annuities with off payments,more general annuities and annuity tricks,annuities,annuities with non-contingent payments,annuities,44.48333333333332,5.45,0.12,5.57,23.053269444439145,558,672.33,350.28000000000003,395.5,585.3,1010.75,44.199999999999996,164.7,28.230000000000008,15,51,0,0.041988309312391246
2016-11-30 18:52:13.6030000 +00:0068676.68,FM2016-11-30 13:52:13,FM,e,2016-11-30T18:52:13Z,13.866666666666667,2016-11-30,TRUE,FALSE,7,6.68,11,28,Wednesday,11.433333333333334,more general loan payments,equal principal repayments of a loan,more general loan payments,loans,loans,amortization schedule and sinking fund,33.04999999999998,5.45,0.12,5.57,23.053269444439145,534,528.5699999999999,265.77,241.9,544.8,529.9,0,0,2.9699999999999944,30,80,0,0.005618934105227302
2016-11-30 18:52:13.6030000 +00:0016163.73,FM2016-11-30 13:52:13,FM,e,2016-11-30T18:52:13Z,13.866666666666667,2016-11-30,TRUE,FALSE,6,3.73,11,28,Wednesday,2.683333333333333,put-call parity; combining options,option combinations,option combinations,hedging and investment strategies,options,options,30.366666666666646,5.45,0.12,5.57,23.053269444439145,378,775.41,565.65,596.5,735.5500000000001,160.54999999999998,315.45,657.68,355.89,36,23,0,0.4589700932409951
2016-11-30 18:52:13.6030000 +00:0051358.79,FM2016-11-30 13:52:13,FM,e,2016-11-30T18:52:13Z,13.866666666666667,2016-11-30,TRUE,TRUE,5,8.79,11,28,Wednesday,8.55,duration,duration,duration,duration and convexity,duration and convexity,immunization,21.816666666666663,5.45,0.12,5.57,23.053269444439145,519,811.74,454.02,617.05,991.4,97.8,0,0,96.3,75,86,0,0.11863404538398994
2016-11-30 18:52:13.6030000 +00:008349.06,FM2016-11-30 13:52:13,FM,e,2016-11-30T18:52:13Z,13.866666666666667,2016-11-30,TRUE,FALSE,4,9.06,11,28,Wednesday,1.3833333333333333,convexity,redington and full immunization,redington and full immunization,convexity,immunization,immunization,20.43333333333331,5.45,0.12,5.57,23.053269444439145,429,1057.86,698.91,765.35,1067.3,627.3,0,0,339.96,48,69,0,0.32136577618966594
2016-11-30 18:52:13.6030000 +00:0031136.3,FM2016-11-30 13:52:13,FM,e,2016-11-30T18:52:13Z,13.866666666666667,2016-11-30,TRUE,FALSE,3,6.3,11,28,Wednesday,5.183333333333334,other,premium and discount,premium and discount,bonds and stocks,bonds,bonds,15.25,5.45,0.12,5.57,23.053269444439145,396,417.03,116.55,102.60000000000001,553.5,63.95,0,0,-183.93,33,78,0,-0.4410474066613913
2016-11-30 18:52:13.6030000 +00:0043525.4,FM2016-11-30 13:52:13,FM,e,2016-11-30T18:52:13Z,13.866666666666667,2016-11-30,FALSE,FALSE,2,5.4,11,28,Wednesday,7.25,other,level annuities,level annuities,other,perpetuities,annuities,8,5.45,0.12,5.57,23.053269444439145,408,430.17,228.48,252.7,479.8,397.45,0,127.91,26.790000000000003,21,46,0,0.06227770416347026
2016-11-30 18:52:13.6030000 +00:0048016.49,FM2016-11-30 13:52:13,FM,e,2016-11-30T18:52:13Z,13.866666666666667,2016-11-30,TRUE,TRUE,1,6.49,11,28,Wednesday,8,loan amortization,loan amortization,amortizing a loan,loans,amortization schedule and sinking fund,loans,0,5.45,0.12,5.57,23.053269444439145,534,925.98,445.59,476.4,1137.05,712.5,0,0,-34.80000000000001,27,78,0,-0.03758180522257501
2016-12-01 18:48:52.2300000 +00:0051547.17,FM2016-12-01 13:48:52,FM,q,2016-12-01T18:48:52Z,13.8,2016-12-01,TRUE,FALSE,4,7.17,18,29,Thursday,8.583333333333334,more general annuities and annuity tricks,annuities with off payments,more general annuities and annuity tricks,annuities,annuities with non-contingent payments,annuities,13.850000000000001,5.57,-0.7,4.87,30.59796583334605,588,779.7,405.09000000000003,427,708.9,1010.75,44.199999999999996,74.79,30.480000000000008,24,60,0,0.03909195844555599
2016-12-01 18:48:52.2300000 +00:0054728.35,FM2016-12-01 13:48:52,FM,q,2016-12-01T18:48:52Z,13.8,2016-12-01,FALSE,FALSE,2,8.35,18,29,Thursday,9.116666666666667,more general annuities and annuity tricks,arithmetic progression,more general annuities and annuity tricks,annuities,annuities with non-contingent payments,annuities,4.733333333333334,5.57,-0.7,4.87,30.59796583334605,588,749.3100000000001,422.01,522,779.2,769.8,0,0,94.71000000000001,21,60,0,0.12639628458181526
2016-12-01 18:48:52.2300000 +00:0028413.8,FM2016-12-01 13:48:52,FM,q,2016-12-01T18:48:52Z,13.8,2016-12-01,TRUE,FALSE,1,3.8,18,29,Thursday,4.733333333333333,yield rates and reinvestment questions,discounted cf,yield rates and reinvestment questions,annuities,yield rates and reinvestment questions,annuities,0,5.57,-0.7,4.87,30.59796583334605,432,473.61,238.47,255.95000000000002,311.75,333.75,196.75,486.12,3.329999999999999,12,44,0,0.007031101539241146
2016-12-02 01:28:06.2800000 +00:00180357.23,FM2016-12-01 20:28:06,FM,e,2016-12-02T01:28:06Z,20.466666666666665,2016-12-01,FALSE,FALSE,35,7.23,12,30,Thursday,3,other,hedging strategies,hedging strategies,insurance and hedging,insurance and hedging,insurance and hedging,177.41666666666666,5.57,-0.7,4.87,30.59796583334605,51,45.269999999999996,26.490000000000002,3.55,14.700000000000001,2.9,0,0,7.710000000000001,0,0,0,0.17031146454605703
2016-12-02 01:28:06.2800000 +00:0066347.36,FM2016-12-01 20:28:06,FM,e,2016-12-02T01:28:06Z,20.466666666666665,2016-12-01,TRUE,FALSE,34,7.36,12,30,Thursday,1.1,more general annuities and annuity tricks,inflation,inflation,annuities,more general annuities and annuity tricks,more general annuities and annuity tricks,176.31666666666666,5.57,-0.7,4.87,30.59796583334605,438,732.12,371.22,361,627.35,844.45,44.199999999999996,66.48,10.320000000000007,24,54,0,0.014096049827897077
2016-12-02 01:28:06.2800000 +00:00218334.99,FM2016-12-01 20:28:06,FM,e,2016-12-02T01:28:06Z,20.466666666666665,2016-12-01,TRUE,FALSE,33,4.99,12,30,Thursday,3.6333333333333333,amortizing a loan,loan amortization,loan amortization,loans,amortization schedule and sinking fund,loans,172.68333333333334,5.57,-0.7,4.87,30.59796583334605,588,1109.76,583.38,586.05,1308.05,712.5,206.7,466.2,56.99999999999999,39,87,0,0.05136245674740484
2016-12-02 01:28:06.2800000 +00:00333325.86,FM2016-12-01 20:28:06,FM,e,2016-12-02T01:28:06Z,20.466666666666665,2016-12-01,TRUE,FALSE,32,5.86,12,30,Thursday,5.55,non-level annuities: arithmetic,non-level annuities: arithmetic,arithmetic progression,annuities,annuities,annuities with non-contingent payments,167.13333333333333,5.57,-0.7,4.87,30.59796583334605,612,431.25,243.84,466.55,585.65,95.6,22.099999999999998,284.04,56.43,9,60,0,0.1308521739130435
2016-12-02 01:28:06.2800000 +00:00362316.25,FM2016-12-01 20:28:06,FM,e,2016-12-02T01:28:06Z,20.466666666666665,2016-12-01,FALSE,TRUE,31,6.25,12,30,Thursday,6.033333333333333,other,more general loan payments,more general loan payments,loans,amortization schedule and sinking fund,loans,161.1,5.57,-0.7,4.87,30.59796583334605,588,721.4399999999999,343.83,352.3,777.9,560.2,113.45,311.85,-33.78000000000001,36,89,0,-0.04682302062541585
2016-12-02 01:28:06.2800000 +00:00128304.83,FM2016-12-01 20:28:06,FM,e,2016-12-02T01:28:06Z,20.466666666666665,2016-12-01,FALSE,FALSE,30,4.83,12,30,Thursday,2.1333333333333333,other,comparing contracts,comparing contracts,options,options,options,158.96666666666667,5.57,-0.7,4.87,30.59796583334605,258,226.71,138.06,107.1,146.25,8.4,17.25,79.41,49.410000000000004,0,15,0,0.21794362842397777
2016-12-02 01:28:06.2800000 +00:00305296.95,FM2016-12-01 20:28:06,FM,e,2016-12-02T01:28:06Z,20.466666666666665,2016-12-01,TRUE,FALSE,29,6.95,12,30,Thursday,5.083333333333333,level annuities,unknown time or interest,level annuities,other,annuities with non-contingent payments,annuities,153.88333333333333,5.57,-0.7,4.87,30.59796583334605,654,462.06,240.27,273.1,503.9,357.65,0,139.32,18.479999999999997,21,68,0,0.03999480586936761
2016-12-02 01:28:06.2800000 +00:00341283.91,FM2016-12-01 20:28:06,FM,e,2016-12-02T01:28:06Z,20.466666666666665,2016-12-01,FALSE,FALSE,28,3.91,12,30,Thursday,5.683333333333334,loan amortization,amortizing a loan,loan amortization,loans,loans,amortization schedule and sinking fund,148.2,5.57,-0.7,4.87,30.59796583334605,588,1109.76,583.38,586.05,1308.05,712.5,271.05,694.71,56.99999999999999,39,87,0,0.05136245674740484
2016-12-02 01:28:06.2800000 +00:00151275.63,FM2016-12-01 20:28:06,FM,e,2016-12-02T01:28:06Z,20.466666666666665,2016-12-01,FALSE,FALSE,27,5.63,12,30,Thursday,2.5166666666666666,other,option basics,option basics,options,options,options,145.68333333333334,5.57,-0.7,4.87,30.59796583334605,258,139.56,114.84,103,144.4,0,0,64.8,90.12,0,15,0,0.645743766122098
2016-12-02 01:28:06.2800000 +00:00375266.23,FM2016-12-01 20:28:06,FM,e,2016-12-02T01:28:06Z,20.466666666666665,2016-12-01,FALSE,FALSE,26,6.23,12,30,Thursday,6.25,level annuities,unknown time or interest,level annuities,annuities,annuities with non-contingent payments,level annuities,139.43333333333334,5.57,-0.7,4.87,30.59796583334605,654,462.06,240.27,273.1,503.9,357.65,0,139.32,18.479999999999997,21,68,0,0.03999480586936761
2016-12-02 01:28:06.2800000 +00:0041253.07,FM2016-12-01 20:28:06,FM,e,2016-12-02T01:28:06Z,20.466666666666665,2016-12-01,FALSE,FALSE,25,3.07,12,30,Thursday,0.6833333333333333,other,dollar and time weighted rate of return,dollar and time weighted rate of return,other,interest rates,interest rate term structure,138.75,5.57,-0.7,4.87,30.59796583334605,90,90.81,30.599999999999998,99.89999999999999,197.25,80.85,99.89999999999999,73.56,-29.61,18,24,0,-0.3260654112983151
2016-12-02 01:28:06.2800000 +00:00142247.06,FM2016-12-01 20:28:06,FM,e,2016-12-02T01:28:06Z,20.466666666666665,2016-12-01,FALSE,FALSE,24,7.06,12,30,Thursday,2.3666666666666667,two exceptions (simple interest and variable foi),interest measurement accumulate,two exceptions (simple interest and variable foi),interest measurement,time value of money,interest measurement,136.38333333333333,5.57,-0.7,4.87,30.59796583334605,393,414.81,272.16,187.25,369.15,231.75,0,0,129.51,9,36,0,0.3122152310696463
2016-12-02 01:28:06.2800000 +00:00488237.27,FM2016-12-01 20:28:06,FM,e,2016-12-02T01:28:06Z,20.466666666666665,2016-12-01,FALSE,FALSE,23,7.27,12,30,Thursday,8.133333333333333,duration,duration,duration,immunization,duration and convexity,duration and convexity,128.25,5.57,-0.7,4.87,30.59796583334605,558,890.85,533.13,694,1068.35,97.8,76.95,133.47,175.41,84,92,0,0.19690183532581243
2016-12-02 01:28:06.2800000 +00:00257224.17,FM2016-12-01 20:28:06,FM,e,2016-12-02T01:28:06Z,20.466666666666665,2016-12-01,TRUE,FALSE,22,4.17,12,30,Thursday,4.283333333333333,immunization by exact matching,immunization by exact matching,convexity,immunization,immunization,immunization by exact matching,123.96666666666667,5.57,-0.7,4.87,30.59796583334605,387,1252.86,709.89,527.65,1082.7,745.55,273.75,522.04,166.92000000000002,78,76,9,0.1332311670896988
2016-12-02 01:28:06.2800000 +00:00605218.05,FM2016-12-01 20:28:06,FM,e,2016-12-02T01:28:06Z,20.466666666666665,2016-12-01,FALSE,TRUE,21,8.05,12,30,Thursday,10.083333333333334,other,hedging strategies,hedging strategies,hedging and investment strategies,insurance and hedging,insurance and hedging,113.88333333333333,5.57,-0.7,4.87,30.59796583334605,198,135.81,79.47,10.65,44.1,8.7,0,0,23.130000000000003,0,6,0,0.170311464546057
2016-12-02 01:28:06.2800000 +00:00374206.94,FM2016-12-01 20:28:06,FM,e,2016-12-02T01:28:06Z,20.466666666666665,2016-12-01,FALSE,FALSE,20,6.94,12,30,Thursday,6.233333333333333,callable bonds,callable bonds,callable bonds,bonds,bonds and stocks,bonds,107.64999999999999,5.57,-0.7,4.87,30.59796583334605,435,117,42.57,53.1,81.5,168.14999999999998,0,51.900000000000006,-31.859999999999996,0,84,0,-0.27230769230769225
2016-12-02 01:28:06.2800000 +00:0035196.68,FM2016-12-01 20:28:06,FM,e,2016-12-02T01:28:06Z,20.466666666666665,2016-12-01,FALSE,TRUE,19,6.68,12,30,Thursday,0.5833333333333334,other,commodity swaps,commodity swaps,other,swaps,swaps,107.06666666666666,5.57,-0.7,4.87,30.59796583334605,102,207.54,195.24,161.25,188.9,4.3999999999999995,0,0,182.94,3,3,0,0.881468632552761
2016-12-02 01:28:06.2800000 +00:00435187.47,FM2016-12-01 20:28:06,FM,e,2016-12-02T01:28:06Z,20.466666666666665,2016-12-01,FALSE,FALSE,18,7.47,12,30,Thursday,7.25,option combinations,put-call parity; combining options,put-call parity; combining options,options,hedging and investment strategies,hedging and investment strategies,99.81666666666666,5.57,-0.7,4.87,30.59796583334605,405,852.09,642.33,644.6,783.65,160.54999999999998,0,0,432.57,36,23,0,0.5076576417984016
2016-12-02 01:28:06.2800000 +00:00299175.72,FM2016-12-01 20:28:06,FM,e,2016-12-02T01:28:06Z,20.466666666666665,2016-12-01,TRUE,FALSE,17,5.72,12,30,Thursday,4.983333333333333,duration,duration,duration,immunization,duration and convexity,duration and convexity,94.83333333333333,5.57,-0.7,4.87,30.59796583334605,558,890.85,533.13,694,1068.35,97.8,162.70000000000002,328.14,175.41,84,92,0,0.19690183532581243
